symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
GAS,MACD_CROSSOVER,2025-10-14,2025-10-15,60.0,59.0,62.0,2025-10-15,59.0,SL,-1.67,0,MACD crossover bullish (hist=0.03)
GAS,MACD_CROSSOVER,2025-10-24,2025-10-27,60.2,58.0,64.0,2025-12-11,63.0,TSL,4.65,33,MACD crossover bullish (hist=0.06)
GAS,DOUBLE_BOTTOM,2025-12-16,2025-12-17,64.2,62.0,68.0,2026-03-10,99.0,TSL,54.21,52,Hai đáy 61 và 61 (chênh 0.2%) | Vượt neckline 64 | Chưa quá xa neckline — vào hàng còn hợp lý
BVH,RETEST,2024-01-02,2024-01-03,37.86,37.0,39.0,2024-01-24,39.0,TSL,3.01,15,Retest vùng breakout 39 (cách -2.2%) | Volume cạn 0.72× TB20 | Giá vẫn giữ trên vùng breakout
BVH,TREND_PULLBACK,2024-01-24,2024-01-25,39.16,38.0,41.0,2024-03-18,41.0,TSL,4.7,32,Uptrend: 39 > MA20(39) > MA60(38) | Breakout vùng 39 → recent high 40 | Pullback về vùng breakout (cách +0.5%) | Volume cạn — áp lực bán suy yếu
BVH,NR7,2024-03-19,2024-03-20,40.32,39.0,42.0,2024-04-15,39.0,SL,-3.27,18,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.9% — SL hẹp, risk thấp"
BVH,NR7,2024-04-24,2024-04-25,37.82,37.0,39.0,2024-06-10,44.0,REVERSAL_DOUBLE_TOP,17.37,29,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.1% — SL hẹp, risk thấp"
BVH,SPRING,2024-06-10,2024-06-11,44.39,42.0,48.0,2024-06-24,42.0,SL,-5.38,9,HH: đỉnh 46 > 44 | HL: đáy 42 > 40 | Volume phiên tăng > giảm
BVH,NR7,2024-06-25,2024-06-26,42.66,41.0,45.0,2024-07-17,43.0,TSL,0.8,15,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
BVH,MA_PULLBACK,2024-07-17,2024-07-18,44.24,42.0,48.0,2024-07-23,42.0,SL,-5.06,3,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 5.2%) | RSI 54.0 trung tính | Volume giảm — áp lực bán cạn
BVH,RSI_BOUNCE,2024-07-25,2024-07-26,41.22,39.0,45.0,2024-09-09,42.0,TSL,1.89,29,RSI 38.4 oversold | Trên MA200 (40) — long-term trend ok | Nến đảo chiều tăng
BVH,DOUBLE_BOTTOM,2024-09-09,2024-09-10,42.18,41.0,44.0,2024-09-13,41.0,SL,-3.08,3,Hai đáy 40 và 41 (chênh 2.6%) | Vượt neckline 42 | Chưa quá xa neckline — vào hàng còn hợp lý
BVH,RSI_BOUNCE,2024-09-17,2024-09-18,41.22,40.0,43.0,2024-12-18,51.0,REVERSAL_DOUBLE_TOP,24.26,65,RSI 38.8 oversold | Trên MA200 (41) — long-term trend ok | Nến đảo chiều tăng
BVH,RETEST,2024-12-18,2024-12-19,51.02,49.0,54.0,2025-01-03,49.0,SL,-3.96,10,Retest vùng breakout 52 (cách -0.8%) | Volume cạn 0.60× TB20 | Giá vẫn giữ trên vùng breakout
BVH,NR7,2025-01-09,2025-01-10,47.88,46.0,51.0,2025-01-23,50.0,REVERSAL_MA20_BREAK,3.88,9,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.9% — SL hẹp, risk thấp"
BVH,RETEST,2025-01-24,2025-02-03,49.84,48.0,53.0,2025-03-04,56.0,REVERSAL_DOUBLE_TOP,11.42,21,Retest vùng breakout 51 (cách -2.9%) | Volume cạn 0.61× TB20 | Giá vẫn giữ trên vùng breakout
BVH,SPRING,2025-03-04,2025-03-05,55.53,53.0,59.0,2025-03-13,53.0,SL,-4.56,6,HH: đỉnh 59 > 58 | HL: đáy 56 > 55 | Volume phiên tăng > giảm
BVH,NR7,2025-03-18,2025-03-19,52.2,50.0,56.0,2025-04-03,48.0,SL,-8.08,11,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
BVH,INSIDE_BAR,2025-04-11,2025-04-14,43.81,42.0,47.0,2025-04-22,42.0,SL,-4.13,6,Inside bar [41–41] trong mother [38–41] | Đóng cửa 43 vượt đỉnh IB 41 | Volume 1.7× TB20 xác nhận breakout
BVH,MACD_CROSSOVER,2025-04-22,2025-04-23,44.15,42.0,47.0,2025-06-10,48.0,REVERSAL_TREND_BREAK,8.67,31,MACD crossover bullish (hist=0.03)
BVH,NR7,2025-06-11,2025-06-12,48.96,47.0,52.0,2025-07-17,52.0,REVERSAL_DOUBLE_TOP,7.21,25,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.6% — SL hẹp, risk thấp"
BVH,BB_SQUEEZE,2025-07-17,2025-07-18,52.3,50.0,56.0,2025-07-29,50.0,SL,-4.4,7,BB squeeze: width 0.079 ≈ min 20 phiên (0.079) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
BVH,NR7,2025-08-01,2025-08-04,49.06,47.0,52.0,2025-09-19,57.0,REVERSAL_MA20_BREAK,15.8,32,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.5% — SL hẹp, risk thấp"
BVH,NR7,2025-09-23,2025-09-24,54.94,52.0,59.0,2025-10-03,52.0,SL,-5.35,7,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.4% — SL hẹp, risk thấp"
BVH,HAMMER,2025-10-16,2025-10-17,50.92,49.0,54.0,2025-10-20,49.0,SL,-3.77,1,Bóng dưới 2 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 50 | RSI 35.0 — vùng oversold
BVH,HAMMER,2025-10-28,2025-10-29,49.06,47.0,52.0,2025-11-19,54.0,REVERSAL_DOUBLE_TOP,10.48,15,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 48 | RSI 39.8 — vùng oversold
BVH,RETEST,2025-11-19,2025-11-20,54.2,52.0,58.0,2025-11-25,52.0,SL,-4.06,3,Retest vùng breakout 55 (cách -1.3%) | Volume cạn 0.71× TB20 | Giá vẫn giữ trên vùng breakout
BVH,BREAKOUT_RETEST_ENTRY,2025-11-27,2025-11-28,52.9,51.0,56.0,2025-12-02,51.0,SL,-3.59,2,Breakout 12 bars trước tại level 53 | Retest thành công (cách -1.1%) | Volume cạn 0.30× TB20 | Nến đóng xanh — support giữ vững
BVH,BREAKOUT,2025-12-08,2025-12-09,56.5,54.0,60.0,2025-12-10,54.0,SL,-4.42,1,Giá 56 vượt đỉnh 20 phiên (55) | Volume 3.0× TB20 | Thân nến 6.9%
BVH,SPRING,2025-12-10,2025-12-11,54.2,52.0,58.0,2025-12-12,52.0,SL,-4.06,1,HH: đỉnh 54 > 53 | HL: đáy 52 > 50 | Volume phiên tăng > giảm
BVH,BB_SQUEEZE,2025-12-16,2025-12-17,53.2,51.0,57.0,2026-01-27,69.0,REVERSAL_DOUBLE_TOP,29.7,27,BB squeeze: width 0.094 ≈ min 20 phiên (0.091) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
FPT,BB_SQUEEZE,2024-01-02,2024-01-03,69.96,68.0,73.0,2024-02-22,77.0,REVERSAL_DOUBLE_TOP,9.42,31,BB squeeze: width 0.040 ≈ min 20 phiên (0.040) | Giá trên BB mid — bias bullish
FPT,BREAKOUT,2024-02-26,2024-02-27,79.4,77.0,83.0,2024-04-05,83.0,TSL,4.24,28,Giá 79 vượt đỉnh 20 phiên (78) | Volume 1.9× TB20 | Thân nến 3.9%
FPT,NR7,2024-04-08,2024-04-09,82.4,80.0,86.0,2024-04-19,80.0,SL,-2.91,7,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.9% — SL hẹp, risk thấp"
FPT,BREAKOUT,2024-04-24,2024-04-25,89.65,87.0,94.0,2024-05-27,97.0,REVERSAL_DOUBLE_TOP,8.41,19,Giá 88 vượt đỉnh 20 phiên (86) | Volume 3.6× TB20 | Thân nến 5.7%
FPT,DOUBLE_BOTTOM,2024-05-27,2024-05-28,98.08,94.0,104.0,2024-06-26,112.0,REVERSAL_DOUBLE_TOP,13.88,21,Hai đáy 80 và 91 (chênh 14.3%) | Vượt neckline 94 | Chưa quá xa neckline — vào hàng còn hợp lý
FPT,SPRING,2024-06-26,2024-06-27,111.26,107.0,118.0,2024-07-17,111.0,TSL,-0.23,14,HH: đỉnh 115 > 113 | HL: đáy 107 > 102 | Volume phiên tăng > giảm
FPT,NR7,2024-07-25,2024-07-26,106.69,103.0,112.0,2024-08-02,103.0,SL,-3.46,5,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.6% — SL hẹp, risk thấp"
FPT,RSI_BOUNCE,2024-08-06,2024-08-07,102.53,98.0,109.0,2024-09-06,112.0,REVERSAL_DOUBLE_TOP,9.18,20,RSI 38.4 oversold | Trên MA200 (85) — long-term trend ok | Nến đảo chiều tăng
FPT,BB_SQUEEZE,2024-09-06,2024-09-09,110.84,108.0,115.0,2024-10-22,114.0,TSL,2.85,31,BB squeeze: width 0.090 ≈ min 20 phiên (0.090) | Giá trên BB mid — bias bullish
FPT,BREAKOUT_RETEST_ENTRY,2024-10-23,2024-10-24,113.72,111.0,118.0,2024-11-19,111.0,SL,-2.39,18,Breakout 10 bars trước tại level 115 | Retest thành công (cách -1.3%) | Nến đóng xanh — support giữ vững
FPT,NR7,2024-11-21,2024-11-22,112.62,109.0,118.0,2025-01-06,127.0,REVERSAL_DOUBLE_TOP,13.11,30,"NR7: range 2 nhỏ nhất 7 phiên — sắp bung | ATR 1.9% — SL hẹp, risk thấp"
FPT,BB_SQUEEZE,2025-01-07,2025-01-08,128.0,125.0,132.0,2025-01-13,125.0,SL,-2.6,3,BB squeeze: width 0.029 ≈ min 20 phiên (0.029) | Giá trên BB mid — bias bullish
FPT,MOMENTUM_SURGE,2025-01-17,2025-01-20,127.15,124.0,132.0,2025-02-03,124.0,SL,-2.48,5,3 phiên tăng liên tiếp (+2.7% tổng) | Volume tăng theo đà giá
FPT,NR7,2025-02-07,2025-02-10,124.16,121.0,129.0,2025-02-11,121.0,SL,-2.55,1,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.7% — SL hẹp, risk thấp"
FPT,NR7,2025-02-18,2025-02-19,122.79,120.0,127.0,2025-02-24,120.0,SL,-2.27,3,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.7% — SL hẹp, risk thấp"
FPT,RETEST,2025-03-07,2025-03-10,120.74,118.0,125.0,2025-03-11,118.0,SL,-2.48,1,Retest vùng breakout 124 (cách -2.8%) | Volume cạn 0.73× TB20 | Giá vẫn giữ trên vùng breakout
FPT,RSI_BOUNCE,2025-03-13,2025-03-14,115.71,113.0,120.0,2025-03-14,113.0,SL,-2.34,0,RSI 35.2 oversold | Trên MA200 (116) — long-term trend ok | Nến đảo chiều tăng
FPT,HAMMER,2025-03-24,2025-03-25,110.76,107.0,116.0,2025-03-26,107.0,SL,-3.39,1,Bóng dưới 1 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 110 | RSI 33.8 — vùng oversold
FPT,MOMENTUM_SURGE,2025-04-11,2025-04-14,102.39,97.0,110.0,2025-04-16,97.0,SL,-5.26,2,3 phiên tăng liên tiếp (+12.7% tổng) | Volume tăng theo đà giá
FPT,MACD_CROSSOVER,2025-04-16,2025-04-17,89.6,85.0,96.0,2025-04-18,95.0,REVERSAL_MA20_BREAK,6.28,1,MACD crossover bullish (hist=0.09)
FPT,HAMMER,2025-04-22,2025-04-23,95.31,91.0,102.0,2025-06-19,100.0,REVERSAL_DOUBLE_TOP,4.74,38,Bóng dưới 5 > 2× thân 1 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 90 | RSI 37.6 — vùng oversold
FPT,MACD_CROSSOVER,2025-06-19,2025-06-20,99.92,97.0,104.0,2025-07-28,110.0,REVERSAL_DOUBLE_TOP,10.24,26,MACD crossover bullish (hist=0.10) | Cross xảy ra trên zero line — signal mạnh hơn
FPT,BREAKOUT_RETEST_ENTRY,2025-07-28,2025-07-29,110.15,107.0,115.0,2025-07-29,107.0,SL,-2.86,0,Breakout 12 bars trước tại level 107 | Retest thành công (cách +2.8%) | Nến đóng xanh — support giữ vững
FPT,BULLISH_ENGULFING,2025-08-01,2025-08-04,105.4,102.0,111.0,2025-08-15,102.0,SL,-3.23,9,Engulfing: [103–106] nuốt [103–105] (body 3.2%) | Volume xanh 1.2× bar đỏ | Tại support 105
FPT,NR7,2025-08-19,2025-08-20,99.07,95.0,105.0,2025-09-23,98.0,TSL,-1.08,22,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.6% — SL hẹp, risk thấp"
FPT,MACD_CROSSOVER,2025-10-10,2025-10-13,93.92,90.0,100.0,2025-10-15,90.0,SL,-4.17,2,MACD crossover bullish (hist=0.04)
FPT,DOUBLE_BOTTOM,2025-10-22,2025-10-23,96.2,92.0,102.0,2025-11-10,97.0,TSL,0.83,12,Hai đáy 89 và 90 (chênh 2.1%) | Vượt neckline 96 | Chưa quá xa neckline — vào hàng còn hợp lý
FPT,FLAG_PENNANT,2025-11-12,2025-11-13,99.56,95.0,106.0,2025-12-09,95.0,SL,-4.58,18,Cột cờ +6.2% trong 10 phiên | Nén 6 điểm (< 50% cột cờ) | Volume consolidation 0.55× phase tăng | Giá áp sát đỉnh vùng nén — sắp bung
FPT,BULLISH_ENGULFING,2025-12-09,2025-12-10,97.1,94.0,102.0,2025-12-12,94.0,SL,-3.19,2,Engulfing: [96–97] nuốt [96–97] (body 1.5%) | Volume xanh 1.9× bar đỏ | Tại support 96
FPT,NR7,2025-12-15,2025-12-16,93.9,91.0,98.0,2025-12-26,91.0,SL,-3.09,8,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.1% — SL hẹp, risk thấp"
FPT,MACD_CROSSOVER,2025-12-30,2025-12-31,96.8,94.0,101.0,2026-01-05,94.0,SL,-2.89,1,MACD crossover bullish (hist=0.14)
MBB,SPRING,2024-01-16,2024-01-17,13.79,13.0,15.0,2024-02-05,14.0,TSL,0.73,13,HH: đỉnh 14 > 12 | HL: đáy 13 > 11 | Volume phiên tăng > giảm
MBB,RETEST,2024-02-06,2024-02-07,14.75,14.0,16.0,2024-03-11,15.0,TSL,1.69,18,Retest vùng breakout 14 (cách +4.1%) | Volume cạn 0.55× TB20 | Giá vẫn giữ trên vùng breakout
MBB,DOUBLE_BOTTOM,2024-03-11,2024-03-12,14.63,14.0,16.0,2024-04-01,16.0,REVERSAL_DOUBLE_TOP,8.68,14,Hai đáy 14 và 14 (chênh 0.5%) | Vượt neckline 14 | Chưa quá xa neckline — vào hàng còn hợp lý
MBB,TREND_PULLBACK,2024-04-01,2024-04-02,15.71,15.0,17.0,2024-04-05,15.0,SL,-4.52,3,Uptrend: 16 > MA20(16) > MA60(15) | Breakout vùng 16 → recent high 16 | Pullback về vùng breakout (cách +1.2%) | Volume cạn — áp lực bán suy yếu
MBB,NR7,2024-04-25,2024-04-26,14.05,13.0,16.0,2024-06-24,15.0,TSL,6.76,38,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.3% — SL hẹp, risk thấp"
MBB,NR7,2024-06-27,2024-06-28,14.72,14.0,16.0,2024-07-25,16.0,REVERSAL_DOUBLE_TOP,6.18,19,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.9% — SL hẹp, risk thấp"
MBB,MA_PULLBACK,2024-07-25,2024-07-26,15.6,15.0,16.0,2024-08-05,15.0,SL,-3.85,6,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 4.6%) | RSI 55.1 trung tính | Volume giảm — áp lực bán cạn
MBB,NR7,2024-08-07,2024-08-08,15.21,15.0,16.0,2024-09-04,16.0,TSL,4.93,17,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.9% — SL hẹp, risk thấp"
MBB,SPRING,2024-09-04,2024-09-05,15.93,15.0,17.0,2024-10-25,16.0,REVERSAL_MA20_BREAK,0.94,36,HH: đỉnh 16 > 16 | HL: đáy 15 > 15 | Volume phiên tăng > giảm
MBB,NR7,2024-11-05,2024-11-06,16.08,16.0,16.0,2024-11-06,16.0,SL,-0.5,0,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.6% — SL hẹp, risk thấp"
MBB,RSI_BOUNCE,2024-11-13,2024-11-14,15.73,15.0,17.0,2025-02-13,17.0,TSL,8.07,59,RSI 36.4 oversold | Trên MA200 (15) — long-term trend ok | Nến đảo chiều tăng
MBB,SPRING,2025-02-13,2025-02-14,17.26,17.0,18.0,2025-02-17,17.0,SL,-1.51,1,HH: đỉnh 17 > 17 | HL: đáy 17 > 16 | Volume phiên tăng > giảm
MBB,FLAG_PENNANT,2025-02-18,2025-02-19,17.11,17.0,17.0,2025-03-17,18.0,REVERSAL_DOUBLE_TOP,6.6,18,Cột cờ +5.5% trong 10 phiên | Nén 0 điểm (< 50% cột cờ) | Volume consolidation 0.76× phase tăng | Giá áp sát đỉnh vùng nén — sắp bung
MBB,SPRING,2025-03-17,2025-03-18,18.31,18.0,19.0,2025-03-18,18.0,SL,-1.69,0,HH: đỉnh 19 > 17 | HL: đáy 18 > 17 | Volume phiên tăng > giảm
MBB,SPRING,2025-03-18,2025-03-19,17.94,17.0,19.0,2025-04-03,17.0,SL,-5.24,11,HH: đỉnh 19 > 17 | HL: đáy 18 > 17 | Volume phiên tăng > giảm
MBB,NR7,2025-04-10,2025-04-11,16.89,16.0,18.0,2025-05-27,19.0,REVERSAL_DOUBLE_TOP,10.01,29,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.5% — SL hẹp, risk thấp"
MBB,RETEST,2025-05-27,2025-05-28,18.65,18.0,20.0,2025-07-16,20.0,TSL,6.65,35,Retest vùng breakout 19 (cách -1.2%) | Volume cạn 0.66× TB20 | Giá vẫn giữ trên vùng breakout
MBB,SPRING,2025-07-16,2025-07-17,20.08,20.0,20.0,2025-07-17,20.0,SL,-0.4,0,HH: đỉnh 20 > 20 | HL: đáy 20 > 19 | Volume phiên tăng > giảm
MBB,BB_SQUEEZE,2025-07-17,2025-07-18,20.12,20.0,20.0,2025-07-18,20.0,SL,-0.6,0,BB squeeze: width 0.059 ≈ min 20 phiên (0.059) | Giá trên BB mid — bias bullish
MBB,SPRING,2025-07-18,2025-07-21,20.49,20.0,21.0,2025-07-22,20.0,SL,-2.39,1,HH: đỉnh 20 > 20 | HL: đáy 20 > 20 | Volume phiên tăng > giảm
MBB,SPRING,2025-07-22,2025-07-23,20.42,20.0,21.0,2025-09-18,27.0,REVERSAL_MA20_BREAK,31.24,39,HH: đỉnh 20 > 20 | HL: đáy 20 > 20 | Volume phiên tăng > giảm
MBB,BULLISH_ENGULFING,2025-09-24,2025-09-25,27.0,26.0,28.0,2025-10-20,26.0,SL,-3.7,17,Engulfing: [26–27] nuốt [26–26] (body 1.7%) | Volume xanh 2.3× bar đỏ
MBB,HAMMER,2025-10-22,2025-10-23,25.5,24.0,28.0,2025-10-27,24.0,SL,-5.88,2,Bóng dưới 1 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 25 | RSI 38.7 — vùng oversold
MBB,HAMMER,2025-10-28,2025-10-29,24.2,23.0,26.0,2025-11-11,23.0,SL,-4.96,9,Bóng dưới 1 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | RSI 30.5 — vùng oversold
MBB,RSI_BOUNCE,2025-11-11,2025-11-12,23.35,22.0,25.0,2026-01-05,24.0,TSL,2.78,36,RSI 33.8 oversold | Trên MA200 (21) — long-term trend ok | Nến đảo chiều tăng
GVR,MACD_CROSSOVER,2024-01-02,2024-01-03,20.42,20.0,21.0,2024-01-12,20.0,SL,-2.06,7,MACD crossover bullish (hist=0.09) | Cross xảy ra trên zero line — signal mạnh hơn
GVR,DOUBLE_BOTTOM,2024-01-16,2024-01-17,20.47,20.0,21.0,2024-04-12,31.0,REVERSAL_MA20_BREAK,52.71,57,Hai đáy 19 và 19 (chênh 3.9%) | Vượt neckline 20 | Chưa quá xa neckline — vào hàng còn hợp lý
GVR,NR7,2024-04-12,2024-04-15,31.26,30.0,33.0,2024-04-15,30.0,SL,-4.03,0,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.7% — SL hẹp, risk thấp"
GVR,NR7,2024-04-25,2024-04-26,28.38,27.0,30.0,2024-06-17,33.0,REVERSAL_TREND_BREAK,14.8,33,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 4.8% — SL hẹp, risk thấp"
GVR,NR7,2024-06-19,2024-06-20,32.72,31.0,35.0,2024-07-01,34.0,REVERSAL_MA20_BREAK,2.38,7,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.5% — SL hẹp, risk thấp"
GVR,MA_PULLBACK,2024-07-02,2024-07-03,33.8,32.0,36.0,2024-07-18,35.0,REVERSAL_DOUBLE_TOP,4.2,11,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 5.2%) | RSI 51.9 trung tính | Volume giảm — áp lực bán cạn
GVR,SPRING,2024-07-18,2024-07-19,35.22,33.0,39.0,2024-07-22,33.0,SL,-6.3,1,HH: đỉnh 38 > 38 | HL: đáy 36 > 33 | Volume phiên tăng > giảm
GVR,NR7,2024-07-25,2024-07-26,32.29,31.0,34.0,2024-08-01,31.0,SL,-4.0,4,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 4.7% — SL hẹp, risk thấp"
GVR,MACD_CROSSOVER,2024-08-12,2024-08-13,32.43,31.0,35.0,2024-09-04,33.0,TSL,1.76,14,MACD crossover bullish (hist=0.03)
GVR,BB_SQUEEZE,2024-09-06,2024-09-09,33.65,32.0,36.0,2024-10-07,34.0,TSL,1.04,20,BB squeeze: width 0.127 ≈ min 20 phiên (0.124) | Giá trên BB mid — bias bullish
GVR,DOUBLE_BOTTOM,2024-10-08,2024-10-09,34.44,33.0,37.0,2024-10-22,33.0,SL,-4.18,9,Hai đáy 33 và 33 (chênh 0.6%) | Vượt neckline 34 | Chưa quá xa neckline — vào hàng còn hợp lý
GVR,NR7,2024-10-28,2024-10-29,32.04,31.0,34.0,2024-11-04,31.0,SL,-3.25,4,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
GVR,INSIDE_BAR,2024-11-06,2024-11-07,33.22,32.0,35.0,2024-11-11,32.0,SL,-3.67,2,Inside bar [31–32] trong mother [31–32] | Đóng cửa 33 vượt đỉnh IB 32 | Volume 1.7× TB20 xác nhận breakout
GVR,DOUBLE_BOTTOM,2024-11-11,2024-11-12,32.67,31.0,35.0,2024-11-14,31.0,SL,-5.11,2,Hai đáy 31 và 31 (chênh 2.1%) | Vượt neckline 32 | Chưa quá xa neckline — vào hàng còn hợp lý
GVR,MACD_CROSSOVER,2024-11-26,2024-11-27,31.06,30.0,33.0,2024-12-04,30.0,SL,-3.41,5,MACD crossover bullish (hist=0.00)
GVR,BB_SQUEEZE,2024-12-06,2024-12-09,31.65,30.0,34.0,2024-12-31,30.0,SL,-5.21,16,BB squeeze: width 0.085 ≈ min 20 phiên (0.085) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
GVR,MOMENTUM_SURGE,2025-01-17,2025-01-20,28.74,28.0,30.0,2025-01-21,28.0,SL,-2.57,1,3 phiên tăng liên tiếp (+3.6% tổng) | Volume tăng theo đà giá
GVR,MACD_CROSSOVER,2025-01-21,2025-01-22,28.05,27.0,30.0,2025-03-12,32.0,REVERSAL_DOUBLE_TOP,15.29,30,MACD crossover bullish (hist=0.02)
GVR,RETEST,2025-03-12,2025-03-13,32.44,31.0,35.0,2025-03-31,33.0,TSL,1.73,12,Retest vùng breakout 33 (cách -2.1%) | Volume cạn 0.55× TB20 | Giá vẫn giữ trên vùng breakout
GVR,NR7,2025-04-02,2025-04-03,29.28,28.0,31.0,2025-04-04,27.0,SL,-6.9,1,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.1% — SL hẹp, risk thấp"
GVR,NR7,2025-04-04,2025-04-08,25.39,24.0,27.0,2025-04-09,24.0,SL,-7.01,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.1% — SL hẹp, risk thấp"
GVR,NR7,2025-04-09,2025-04-10,25.24,24.0,27.0,2025-04-11,24.0,SL,-4.91,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 5.1% — SL hẹp, risk thấp"
GVR,MOMENTUM_SURGE,2025-04-14,2025-04-15,25.19,24.0,27.0,2025-04-16,24.0,SL,-5.68,1,3 phiên tăng liên tiếp (+9.4% tổng) | Volume tăng theo đà giá
GVR,MACD_CROSSOVER,2025-04-29,2025-05-05,24.35,23.0,26.0,2025-07-30,29.0,REVERSAL_TREND_BREAK,19.47,62,MACD crossover bullish (hist=0.05)
GVR,NR7,2025-08-04,2025-08-05,29.58,28.0,32.0,2025-08-22,30.0,TSL,1.42,13,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.4% — SL hẹp, risk thấp"
GVR,NR7,2025-08-27,2025-08-28,29.04,28.0,31.0,2025-09-09,28.0,SL,-3.58,6,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 4.2% — SL hẹp, risk thấp"
GVR,HAMMER,2025-09-11,2025-09-12,28.49,27.0,31.0,2025-10-02,27.0,SL,-5.23,14,Bóng dưới 1 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 28 | RSI 41.8 — vùng oversold
GVR,MACD_CROSSOVER,2025-10-09,2025-10-10,28.05,27.0,30.0,2025-10-15,27.0,SL,-3.74,3,MACD crossover bullish (hist=0.01)
GVR,MACD_CROSSOVER,2025-10-27,2025-10-28,27.11,26.0,29.0,2025-11-25,27.0,TSL,-0.41,20,MACD crossover bullish (hist=0.03)
GVR,NR7,2025-11-27,2025-11-28,27.9,27.0,29.0,2025-12-01,27.0,SL,-3.23,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.1% — SL hẹp, risk thấp"
GVR,BULLISH_ENGULFING,2025-12-02,2025-12-03,27.75,26.0,30.0,2025-12-12,26.0,SL,-6.31,7,Engulfing: [26–28] nuốt [27–27] (body 5.1%) | Volume xanh 1.4× bar đỏ | Tại support 27
GVR,MACD_CROSSOVER,2025-12-30,2025-12-31,26.6,26.0,28.0,2026-01-05,26.0,SL,-2.26,1,MACD crossover bullish (hist=0.02)
HDB,SPRING,2024-01-03,2024-01-04,12.38,12.0,13.0,2024-01-22,13.0,TSL,4.68,12,HH: đỉnh 13 > 12 | HL: đáy 12 > 11 | Volume phiên tăng > giảm
HDB,SPRING,2024-01-22,2024-01-23,13.09,13.0,13.0,2024-01-23,13.0,SL,-0.69,0,HH: đỉnh 13 > 13 | HL: đáy 13 > 13 | Volume phiên tăng > giảm
HDB,SPRING,2024-01-24,2024-01-25,13.05,13.0,13.0,2024-01-25,13.0,SL,-0.38,0,HH: đỉnh 13 > 13 | HL: đáy 13 > 13 | Volume phiên tăng > giảm
HDB,BB_SQUEEZE,2024-01-26,2024-01-29,13.15,13.0,13.0,2024-02-27,14.0,TSL,6.46,16,BB squeeze: width 0.072 ≈ min 20 phiên (0.072) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
